draw_date,n1,n2,n3,n4,n5,n6,special_no
2010/08/21,13,26,31,36,42,47,
2010/08/21,6,15,21,22,35,47,
2010/08/22,2,6,7,26,39,47,
2010/08/22,2,21,23,34,38,46,
2010/08/22,8,18,19,22,38,48,
2010/08/23,10,12,15,19,26,40,
2010/08/23,1,2,9,22,40,46,
2010/08/23,7,9,25,33,45,49,
2010/08/24,1,6,7,17,39,48,
2010/08/24,3,5,15,16,34,47,
2010/08/24,2,3,18,36,47,49,
2010/08/25,5,8,42,43,44,46,
2010/08/25,7,16,22,23,29,47,
2010/08/25,5,6,9,13,18,48,
2010/08/26,1,15,18,28,32,47,
2010/08/26,7,8,19,20,22,23,
2010/08/26,17,19,20,33,44,46,
2010/08/27,6,11,19,42,45,47,
2010/08/27,4,9,15,24,31,42,
2010/08/27,7,10,27,29,37,47,
2010/08/28,13,17,31,41,43,47,
2010/08/28,7,19,21,24,33,41,
2010/08/28,2,14,24,28,36,44,
2010/08/29,5,25,27,30,34,38,
2010/08/29,7,9,10,26,40,48,
2010/08/29,2,13,28,31,33,48,
2010/08/30,10,20,22,32,35,49,
2010/08/30,5,9,10,25,35,46,
2010/08/30,3,17,25,28,32,36,
2010/08/31,9,16,20,32,38,44,
2010/08/31,4,5,18,25,26,40,
2010/08/31,3,6,9,32,33,36,
2010/09/01,8,12,14,15,23,38,
2010/09/01,13,16,18,21,22,45,
2010/09/01,6,11,28,36,48,49,
2010/09/02,6,8,24,25,29,33,
2010/09/02,1,5,11,13,23,42,
2010/09/02,25,28,29,31,47,49,
2010/09/03,16,25,31,41,42,48,
2010/09/03,4,7,14,20,23,27,
2010/09/03,14,20,22,35,37,44,
2010/09/04,2,4,18,19,32,36,
2010/09/04,3,24,30,38,39,43,
2010/09/04,1,13,16,23,32,39,
2010/09/05,6,22,26,28,42,43,
2010/09/05,8,11,13,22,27,47,
2010/09/05,6,10,14,31,34,35,
2010/09/06,5,8,11,15,25,48,
2010/09/06,2,6,11,32,38,45,
2010/09/06,3,21,25,26,29,35,
2010/09/07,5,8,14,17,38,43,
2010/09/07,3,4,22,26,33,43,
2010/09/07,15,25,34,40,44,49,
2010/09/08,3,17,30,33,41,47,
2010/09/08,19,27,30,44,46,49,
2010/09/08,2,13,15,35,39,48,
2010/09/09,21,23,24,27,42,48,
2010/09/09,1,19,20,22,31,34,
2010/09/09,6,19,34,36,37,43,
2010/09/10,13,19,28,29,30,31,
2010/09/10,2,6,11,13,17,37,
2010/09/10,5,7,20,24,37,44,
2010/09/11,9,13,27,32,36,46,
2010/09/11,5,6,8,14,16,24,
2010/09/11,20,22,29,30,39,40,
2010/09/12,20,26,33,34,38,39,
2010/09/12,7,14,23,36,38,40,
2010/09/12,19,29,31,37,38,40,
2010/09/13,8,9,10,13,28,38,
2010/09/13,1,4,9,28,31,47,
2010/09/13,6,8,25,30,37,39,
2010/09/14,1,13,16,19,41,47,
2010/09/14,8,14,20,36,40,49,
2010/09/14,15,20,27,30,34,48,
2010/09/15,1,5,14,16,17,33,
2010/09/15,7,10,11,29,38,46,
2010/09/15,1,4,20,29,30,49,
2010/09/16,1,15,18,34,38,39,
2010/09/16,11,14,16,33,35,47,
2010/09/16,3,15,21,25,27,43,
2010/09/17,5,21,29,33,37,40,
2010/09/17,5,13,16,27,33,35,
2010/09/17,6,26,30,32,35,40,
2010/09/18,13,19,20,23,30,37,
2010/09/18,5,8,15,24,34,42,
2010/09/18,2,11,23,24,41,44,
2010/09/19,21,26,30,34,43,46,
2010/09/19,5,16,22,31,41,45,
2010/09/19,1,8,15,25,27,41,
2010/09/20,17,21,24,41,42,43,
2010/09/20,13,22,35,37,39,42,
2010/09/20,2,34,40,41,43,48,
2010/09/21,13,20,27,39,40,46,
2010/09/21,4,16,29,30,33,36,
2010/09/21,4,13,20,32,37,43,
2010/09/22,2,4,15,17,26,45,
2010/09/22,8,13,14,31,34,37,
2010/09/22,14,20,23,28,38,41,
2010/09/23,8,9,14,19,33,42,
2010/09/23,1,3,15,26,27,32,
2010/09/23,2,3,6,29,39,49,
2010/09/24,2,5,8,11,21,24,
2010/09/24,10,34,37,40,46,48,
2010/09/24,13,22,32,45,48,49,
2010/09/25,8,13,26,29,37,46,
2010/09/25,1,25,27,33,38,46,
2010/09/25,3,27,31,37,42,45,
2010/09/26,3,6,18,31,43,49,
2010/09/26,10,15,16,28,40,43,
2010/09/26,23,27,38,39,40,42,
2010/09/27,9,13,26,28,34,45,
2010/09/27,4,7,15,21,26,29,
2010/09/27,8,18,27,30,31,40,
2010/09/28,1,14,18,32,34,43,
2010/09/28,2,3,5,23,30,39,
2010/09/28,2,4,7,10,15,20,
2010/09/29,1,25,27,29,38,40,
2010/09/29,5,24,27,35,45,46,
2010/09/29,15,18,30,31,34,38,
2010/09/30,4,8,11,29,32,37,
2010/09/30,4,5,16,17,21,30,
2010/09/30,10,21,28,33,44,47,
2010/10/01,1,14,23,27,46,47,
2010/10/01,17,20,25,29,33,42,
2010/10/01,8,17,27,30,40,43,
2010/10/02,14,17,38,41,43,46,
2010/10/02,8,13,32,41,45,49,
2010/10/02,14,29,31,32,36,48,
2010/10/03,13,19,26,30,32,40,
2010/10/03,1,2,8,34,40,42,
2010/10/03,2,3,17,20,28,31,
2010/10/04,4,17,30,35,45,47,
2010/10/04,1,5,13,19,22,36,
2010/10/04,18,21,28,30,41,44,
2010/10/05,2,16,27,33,37,49,
2010/10/05,19,29,31,32,45,48,
2010/10/05,5,26,31,33,34,35,
2010/10/06,2,19,25,32,35,44,
2010/10/06,7,9,37,40,43,45,
2010/10/06,2,20,28,34,37,48,
2010/10/07,5,6,8,17,18,48,
2010/10/07,3,11,13,18,25,44,
2010/10/07,6,9,15,18,24,37,
2010/10/08,10,13,17,26,34,44,
2010/10/08,2,5,6,19,35,38,
2010/10/08,2,19,21,23,43,49,
2010/10/09,12,13,22,28,29,35,
2010/10/09,4,20,21,34,40,42,
2010/10/09,7,13,14,27,36,40,
2010/10/10,13,14,20,25,32,46,
2010/10/10,9,14,29,32,42,46,
2010/10/10,13,18,25,27,44,45,
2010/10/11,5,11,18,21,28,31,
2010/10/11,5,16,17,26,31,43,
2010/10/11,1,2,3,10,12,41,
2010/10/12,24,33,34,35,45,49,
2010/10/12,1,6,10,25,35,39,
2010/10/12,6,7,15,20,44,47,
2010/10/13,2,3,8,32,38,45,
2010/10/13,5,10,15,17,30,49,
2010/10/13,17,25,27,33,37,48,
2010/10/14,5,6,34,35,38,43,
2010/10/14,19,24,29,30,37,43,
2010/10/14,5,6,7,22,41,48,
2010/10/15,3,4,12,15,23,36,
2010/10/15,7,11,20,33,36,47,
2010/10/15,14,20,28,29,35,42,
2010/10/16,11,23,27,30,39,45,
2010/10/16,8,10,21,24,26,46,
2010/10/16,2,5,10,17,21,42,
2010/10/17,1,6,18,40,41,47,
2010/10/17,7,12,36,37,45,46,
2010/10/17,16,33,35,38,40,46,
2010/10/18,4,8,22,36,41,44,
2010/10/18,4,9,32,34,39,43,
2010/10/18,11,17,25,26,34,40,
2010/10/19,8,11,23,33,40,46,
2010/10/19,8,15,23,31,41,48,
2010/10/19,12,16,17,31,39,47,
2010/10/20,12,22,26,34,39,46,
2010/10/20,5,25,33,34,36,47,
2010/10/20,10,15,20,27,37,46,
2010/10/21,21,25,30,38,46,49,
2010/10/21,1,5,7,21,25,42,
2010/10/21,8,10,16,17,32,34,
2010/10/22,5,14,19,23,37,41,
2010/10/22,7,14,18,29,32,49,
2010/10/22,12,18,28,37,44,47,
2010/10/23,11,19,22,36,40,44,
2010/10/23,6,14,23,40,45,47,
2010/10/23,10,12,18,27,39,42,
2010/10/24,9,12,19,30,33,47,
2010/10/24,7,11,14,32,45,47,
2010/10/24,3,10,21,38,47,48,
2010/10/25,3,19,29,30,32,49,
2010/10/25,3,17,22,34,43,45,
2010/10/25,9,29,30,38,41,43,
2010/10/26,13,17,25,35,44,47,
2010/10/26,9,13,19,28,35,37,
2010/10/26,3,14,28,32,39,41,
2010/10/27,17,24,25,26,30,41,
2010/10/27,3,11,16,21,34,45,
2010/10/27,7,9,12,17,23,31,
2010/10/28,6,7,13,25,34,35,
2010/10/28,4,19,27,31,32,47,
2010/10/28,15,25,30,44,47,49,
2010/10/29,9,12,16,26,36,49,
2010/10/29,1,12,32,43,48,49,
2010/10/29,5,11,18,22,30,33,
2010/10/30,9,17,21,24,47,49,
2010/10/30,16,20,24,33,39,41,
2010/10/30,10,14,26,39,40,47,
2010/10/31,3,18,22,33,37,40,
2010/10/31,9,18,22,27,37,45,
2010/10/31,10,11,15,35,38,44,
2010/11/01,9,12,21,30,39,46,
2010/11/01,6,10,16,22,25,46,
2010/11/01,3,9,11,21,24,34,
2010/11/02,8,12,13,30,37,47,
2010/11/02,2,5,6,8,22,35,
2010/11/02,15,17,20,22,38,46,
2010/11/03,3,12,17,22,30,39,
2010/11/03,14,28,31,33,44,47,
2010/11/03,3,11,15,26,30,38,
2010/11/04,4,5,6,8,17,38,
2010/11/04,7,10,13,20,25,44,
2010/11/04,3,6,8,14,30,40,
2010/11/05,16,19,27,29,31,37,
2010/11/05,3,8,13,20,28,33,
2010/11/05,1,5,21,23,32,36,
2010/11/06,14,15,17,27,39,47,
2010/11/06,4,9,19,20,28,37,
2010/11/06,5,11,34,39,41,44,
2010/11/07,5,10,14,23,32,45,
2010/11/07,14,19,31,33,34,42,
2010/11/07,30,42,44,45,46,48,
2010/11/08,3,10,20,23,38,39,
2010/11/08,1,21,22,30,32,45,
2010/11/08,8,14,15,25,34,36,
2010/11/09,6,10,15,16,27,47,
2010/11/09,28,34,37,39,41,42,
2010/11/09,18,25,31,35,36,39,
2010/11/10,7,18,28,31,47,48,
2010/11/10,4,17,34,40,44,47,
2010/11/10,18,23,26,35,41,48,
2010/11/11,7,11,16,17,27,36,
2010/11/11,5,6,31,35,36,40,
2010/11/11,12,19,21,23,28,44,
2010/11/12,4,6,17,33,35,42,
2010/11/12,4,5,21,26,28,45,
2010/11/12,1,8,13,16,34,43,
2010/11/13,7,13,28,31,33,34,
2010/11/13,1,3,11,16,21,32,
2010/11/13,6,8,27,34,39,44,
2010/11/14,6,8,17,30,31,35,
2010/11/14,6,8,14,18,26,30,
2010/11/14,10,11,13,28,31,35,
2010/11/15,1,22,32,34,35,39,
2010/11/15,14,23,24,25,28,32,
2010/11/15,3,19,22,25,32,33,
2010/11/16,5,22,30,33,37,39,
2010/11/16,4,10,23,32,35,41,
2010/11/16,25,32,35,39,43,46,
2010/11/17,9,25,28,31,32,43,
2010/11/17,20,21,22,24,30,44,
2010/11/17,13,27,29,37,39,41,
2010/11/18,3,16,21,29,36,49,
2010/11/18,5,6,15,32,39,47,
2010/11/18,2,4,7,30,37,42,
2010/11/19,4,8,20,25,37,46,
2010/11/19,20,29,31,35,36,49,
2010/11/19,10,20,25,28,29,30,
2010/11/20,10,19,20,35,40,44,
2010/11/20,10,14,15,25,35,37,
2010/11/20,6,10,16,21,30,37,
2010/11/21,5,28,29,39,44,47,
2010/11/21,12,17,21,22,39,47,
2010/11/21,3,5,20,22,27,44,
2010/11/22,4,8,17,25,34,44,
2010/11/22,18,19,23,28,29,31,
2010/11/22,11,15,29,33,36,37,
2010/11/23,5,9,18,34,36,41,
2010/11/23,9,12,39,43,44,45,
2010/11/23,16,23,28,29,35,41,
2010/11/24,9,16,29,31,33,37,
2010/11/24,10,15,24,31,35,44,
2010/11/24,6,8,9,21,31,43,
2010/11/25,1,14,17,31,34,37,
2010/11/25,2,3,32,36,38,49,
2010/11/25,3,5,30,43,46,49,
2010/11/26,1,24,31,39,41,45,
2010/11/26,2,14,19,28,42,46,
2010/11/26,28,30,34,38,41,44,
2010/11/27,6,10,18,43,46,49,
2010/11/27,5,6,7,31,38,44,
2010/11/27,10,14,38,40,43,44,
2010/11/28,3,6,29,31,33,40,
2010/11/28,3,27,32,39,42,44,
2010/11/28,7,11,15,35,36,45,
2010/11/29,2,6,10,11,35,40,
2010/11/29,8,12,26,29,33,46,
2010/11/29,5,8,16,17,30,31,
2010/11/30,7,11,12,32,46,49,
2010/11/30,5,23,24,30,32,42,
2010/11/30,5,8,9,17,21,35,
2010/12/01,2,10,15,20,23,37,
2010/12/01,10,17,23,28,34,36,
2010/12/01,9,19,24,43,44,49,
2010/12/02,1,11,15,31,32,49,
2010/12/02,5,13,17,18,31,39,
2010/12/02,1,24,25,34,39,40,
2010/12/03,2,17,21,24,41,44,
2010/12/03,16,25,30,38,42,44,
2010/12/03,2,17,35,41,44,46,
2010/12/04,11,14,18,19,26,38,
2010/12/04,13,20,31,38,40,49,
2010/12/04,4,6,21,26,27,29,
2010/12/05,1,9,17,30,32,47,
2010/12/05,15,24,25,26,34,35,
2010/12/05,6,12,23,40,41,49,
2010/12/06,2,15,20,29,31,36,
2010/12/06,8,13,32,34,39,48,
2010/12/06,1,13,19,24,43,44,
2010/12/07,2,4,12,20,22,46,
2010/12/07,3,6,11,12,20,29,
2010/12/07,4,6,7,13,14,17,
2010/12/08,3,9,11,15,17,39,
2010/12/08,1,31,32,34,39,49,
2010/12/08,19,20,31,37,38,47,
2010/12/09,2,5,14,28,41,48,
2010/12/09,10,16,24,25,29,43,
2010/12/09,1,3,8,18,20,32,
2010/12/10,11,16,19,21,39,42,
2010/12/10,15,32,34,44,47,49,
2010/12/10,19,24,29,41,44,46,
2010/12/11,6,8,27,31,36,44,
2010/12/11,1,7,9,21,28,44,
2010/12/11,8,12,25,29,43,47,
2010/12/12,3,5,12,23,44,46,
2010/12/12,10,12,23,26,35,37,
2010/12/12,3,17,20,21,25,39,
2010/12/13,9,18,19,21,34,42,
2010/12/13,1,6,25,35,42,46,
2010/12/13,6,13,22,24,39,40,
2010/12/14,4,6,12,20,26,31,
2010/12/14,1,10,20,25,29,47,
2010/12/14,2,19,21,26,44,47,
2010/12/15,10,13,16,41,42,46,
2010/12/15,14,27,34,39,43,48,
2010/12/15,4,8,9,14,16,30,
2010/12/16,12,22,28,35,37,41,
2010/12/16,15,17,25,33,37,47,
2010/12/16,11,19,34,35,47,48,
2010/12/17,15,19,25,36,39,44,
2010/12/17,4,10,18,26,35,41,
2010/12/17,26,30,31,34,38,41,
2010/12/18,3,15,24,41,44,47,
2010/12/18,8,13,18,22,28,32,
2010/12/18,4,6,18,28,31,38,
2010/12/19,4,7,24,29,40,47,
2010/12/19,2,8,16,37,43,47,
2010/12/19,5,14,15,41,45,49,
2010/12/20,1,24,25,28,43,47,
2010/12/20,1,2,27,28,29,49,
2010/12/20,2,24,29,30,34,43,
2010/12/21,4,5,15,16,36,43,
2010/12/21,12,19,21,33,38,44,
2010/12/21,4,23,36,38,47,48,
2010/12/22,4,31,32,35,42,48,
2010/12/22,3,7,11,13,25,46,
2010/12/22,11,16,17,20,29,32,
2010/12/23,14,17,18,25,27,42,
2010/12/23,5,21,23,29,31,32,
2010/12/23,17,25,30,37,40,44,
2010/12/24,1,4,8,17,30,37,
2010/12/24,1,20,25,35,43,47,
2010/12/24,8,24,28,32,37,42,
2010/12/25,17,21,36,44,45,48,
2010/12/25,11,19,27,28,32,33,
2010/12/25,3,9,12,17,20,29,
2010/12/26,17,20,24,26,35,36,
2010/12/26,18,24,25,29,35,39,
2010/12/26,3,26,42,43,44,49,
2010/12/27,1,2,6,23,41,42,
2010/12/27,8,10,12,21,38,39,
2010/12/27,5,7,8,45,48,49,
2010/12/28,1,10,14,23,29,30,
2010/12/28,11,15,29,30,33,46,
2010/12/28,15,17,23,34,39,48,
2010/12/29,6,23,28,34,38,44,
2010/12/29,16,18,23,24,26,41,
2010/12/29,5,8,12,15,35,41,
2010/12/30,5,19,32,35,36,48,
2010/12/30,17,22,27,28,31,42,
2010/12/30,10,11,18,26,28,42,
2010/12/31,4,10,20,28,31,49,
2010/12/31,3,15,31,38,42,48,
2010/12/31,14,22,27,29,35,40,
2011/01/01,2,13,14,22,40,42,
2011/01/01,28,32,33,36,44,45,
2011/01/01,28,32,33,38,47,48,
2011/01/02,3,6,7,17,22,49,
2011/01/02,11,16,22,34,44,45,
2011/01/02,9,15,22,24,44,47,
2011/01/03,4,8,16,29,38,43,
2011/01/03,10,15,39,40,43,45,
2011/01/03,6,7,11,12,19,48,
2011/01/04,2,17,18,26,39,41,
2011/01/04,13,17,34,38,40,45,
2011/01/04,3,11,19,26,31,47,
2011/01/05,2,29,30,31,34,42,
2011/01/05,3,18,29,33,45,46,
2011/01/05,6,7,14,15,46,47,
2011/01/06,2,6,27,31,38,40,
2011/01/06,3,11,15,16,23,34,
2011/01/06,1,5,12,31,32,49,
2011/01/07,10,12,13,22,30,41,
2011/01/07,4,5,13,17,24,26,
2011/01/07,2,4,15,20,30,34,
2011/01/08,7,12,22,36,41,47,
2011/01/08,3,10,11,38,44,49,
2011/01/08,2,14,20,25,40,48,
2011/01/09,1,2,4,21,33,45,
2011/01/09,6,16,29,32,39,44,
2011/01/09,2,3,19,37,43,44,
2011/01/10,3,26,30,32,46,47,
2011/01/10,28,29,36,40,45,48,
2011/01/10,7,19,20,33,45,48,
2011/01/11,2,4,13,17,23,36,
2011/01/11,13,16,25,33,35,37,
2011/01/11,4,9,10,11,13,19,
2011/01/12,9,24,25,42,44,49,
2011/01/12,3,4,6,8,12,40,
2011/01/12,5,13,32,35,36,48,
2011/01/13,5,7,14,27,31,40,
2011/01/13,1,4,6,14,43,45,
2011/01/13,1,6,8,36,42,43,
2011/01/14,2,3,7,30,41,49,
2011/01/14,5,16,18,25,35,45,
2011/01/14,2,13,30,33,39,46,
2011/01/15,4,17,33,36,42,45,
2011/01/15,11,13,22,24,36,42,
2011/01/15,12,18,25,30,42,44,
2011/01/16,12,16,30,35,41,44,
2011/01/16,3,8,16,29,31,48,
2011/01/16,4,14,16,18,37,49,
2011/01/17,9,13,17,18,29,45,
2011/01/17,5,25,27,32,34,36,
2011/01/17,6,7,18,19,32,46,
2011/01/18,2,12,18,19,34,36,
2011/01/18,8,29,41,43,48,49,
2011/01/18,14,17,28,30,45,49,
2011/01/19,6,13,16,22,33,47,
2011/01/19,1,2,3,14,20,32,
2011/01/19,2,6,10,17,34,49,
2011/01/20,3,18,19,23,38,44,
2011/01/20,18,24,26,33,35,36,
2011/01/20,14,29,38,41,43,49,
2011/01/21,6,11,28,30,37,39,
2011/01/21,1,5,16,20,25,42,
2011/01/21,16,18,20,26,33,41,
2011/01/22,5,15,16,25,34,45,
2011/01/22,6,18,24,30,42,43,
2011/01/22,1,20,23,35,36,37,
2011/01/23,11,19,32,40,43,44,
2011/01/23,1,19,21,23,25,43,
2011/01/23,5,25,31,37,43,47,
2011/01/24,8,16,25,29,32,39,
2011/01/24,1,4,21,22,28,45,
2011/01/24,10,13,18,22,24,38,
2011/01/25,1,2,4,13,32,49,
2011/01/25,4,15,30,33,36,42,
2011/01/25,3,7,31,37,41,43,
2011/01/26,6,9,22,35,44,45,
2011/01/26,5,10,11,14,27,31,
2011/01/26,11,24,26,30,31,44,
2011/01/27,1,9,12,18,31,32,
2011/01/27,4,5,26,43,44,46,
2011/01/27,5,6,9,13,34,48,
2011/01/28,19,33,34,35,37,42,
2011/01/28,7,9,20,25,35,36,
2011/01/28,3,12,17,28,35,48,
2011/01/29,3,20,22,24,37,40,
2011/01/29,3,15,16,23,40,42,
2011/01/29,5,6,23,37,38,39,
2011/01/30,9,11,29,32,38,39,
2011/01/30,9,23,26,31,38,43,
2011/01/30,14,17,30,33,40,49,
2011/01/31,2,3,16,34,35,48,
2011/01/31,3,14,16,19,34,42,
2011/01/31,1,10,12,23,31,36,
2011/02/01,2,3,23,26,39,47,
2011/02/01,10,16,17,27,36,43,
2011/02/01,1,3,32,38,40,44,
2011/02/02,3,5,7,33,34,36,
2011/02/02,8,14,16,17,19,29,
2011/02/02,5,6,21,34,36,46,
2011/02/03,2,5,10,19,27,48,
2011/02/03,16,28,34,36,37,49,
2011/02/03,6,9,11,19,47,48,
2011/02/04,2,13,14,32,33,41,
2011/02/04,6,10,11,18,41,45,
2011/02/04,4,13,22,23,47,48,
2011/02/05,2,12,22,23,34,45,
2011/02/05,4,15,35,44,45,47,
2011/02/05,4,35,41,42,44,49,
2011/02/06,3,10,37,40,45,46,
2011/02/06,7,25,27,36,42,49,
2011/02/06,9,20,22,27,33,34,
2011/02/07,5,9,15,26,30,34,
2011/02/07,6,8,12,17,33,39,
2011/02/07,13,14,15,22,24,35,
2011/02/08,18,25,27,31,41,44,
2011/02/08,12,13,29,33,34,38,
2011/02/08,2,5,21,35,41,49,
2011/02/09,15,19,23,24,26,42,
2011/02/09,6,11,27,33,34,41,
2011/02/09,3,18,19,24,34,42,
2011/02/10,10,13,24,41,44,49,
2011/02/10,8,23,30,31,33,40,
2011/02/10,5,11,12,13,18,19,
2011/02/11,2,7,12,15,17,18,
2011/02/11,13,21,24,27,35,42,
2011/02/11,8,12,31,38,43,44,
2011/02/12,7,37,42,43,45,47,
2011/02/12,9,14,19,31,39,49,
2011/02/12,5,8,25,26,42,48,
2011/02/13,1,14,18,21,31,46,
2011/02/13,4,19,24,26,27,47,
2011/02/13,8,9,19,26,28,44,
2011/02/14,6,13,15,23,25,45,
2011/02/14,19,20,22,25,30,40,
2011/02/14,6,7,11,28,29,44,
2011/02/15,1,9,12,32,37,44,
2011/02/15,7,12,26,27,39,45,
2011/02/15,3,10,14,22,28,30,
2011/02/16,5,9,11,24,31,41,
2011/02/16,6,13,15,25,34,45,
2011/02/16,6,14,21,23,45,49,
2011/02/17,3,5,21,25,30,41,
2011/02/17,19,20,23,28,30,46,
2011/02/17,13,15,20,22,35,40,
2011/02/18,5,9,13,23,36,40,
2011/02/18,7,9,10,21,22,41,
2011/02/18,8,11,17,32,36,39,
2011/02/19,4,13,16,24,42,44,
2011/02/19,10,30,32,38,39,40,
2011/02/19,1,2,18,31,41,48,
2011/02/20,7,14,18,27,38,42,
2011/02/20,9,16,25,29,33,37,
2011/02/20,3,15,19,20,36,37,
2011/02/21,2,16,24,33,45,47,
2011/02/21,9,23,30,37,43,46,
2011/02/21,6,9,15,21,36,37,
2011/02/22,1,2,39,40,41,43,
2011/02/22,8,11,16,26,29,47,
2011/02/22,1,11,12,17,19,29,
2011/02/23,15,16,29,37,40,41,
2011/02/23,5,30,38,41,47,48,
2011/02/23,1,18,27,29,32,35,
2011/02/24,7,12,16,33,37,42,
2011/02/24,17,21,31,35,39,48,
2011/02/24,4,15,16,34,37,43,
2011/02/25,12,19,28,31,35,48,
2011/02/25,1,5,6,23,29,44,
2011/02/25,2,10,18,38,43,48,
2011/02/26,9,24,32,42,43,45,
2011/02/26,5,13,18,24,25,39,
2011/02/26,3,22,26,35,39,44,
2011/02/27,9,10,21,22,26,27,
2011/02/27,8,9,13,19,28,37,
2011/02/27,5,19,33,40,42,49,
2011/02/28,18,29,38,41,42,43,
2011/02/28,21,25,28,31,35,37,
2011/02/28,6,8,11,21,29,31,
2011/03/01,5,6,10,20,21,34,
2011/03/01,7,12,15,17,19,42,
2011/03/01,26,28,37,42,45,48,
2011/03/02,1,2,20,31,35,47,
2011/03/02,10,11,19,34,46,47,
2011/03/02,4,24,25,29,34,49,
2011/03/03,13,18,19,23,25,36,
2011/03/03,5,22,36,37,43,47,
2011/03/03,2,11,17,21,37,47,
2011/03/04,2,7,35,40,43,44,
2011/03/04,1,15,29,33,37,46,
2011/03/04,12,17,23,32,46,47,
2011/03/05,1,9,26,31,38,49,
2011/03/05,7,18,19,31,35,39,
2011/03/05,1,3,5,12,22,30,
2011/03/06,6,13,21,33,42,44,
2011/03/06,2,11,17,25,31,43,
2011/03/06,5,7,11,29,36,42,
2011/03/07,1,6,8,11,21,29,
2011/03/07,3,8,15,30,32,44,
2011/03/07,3,6,7,14,15,35,
2011/03/08,2,13,28,34,41,45,
2011/03/08,6,7,20,25,33,49,
2011/03/08,12,22,23,26,31,36,
2011/03/09,7,16,18,26,33,41,
2011/03/09,6,11,27,34,43,49,
2011/03/09,2,31,32,41,43,47,
2011/03/10,3,4,30,41,45,47,
2011/03/10,1,16,26,29,33,46,
2011/03/10,4,22,39,42,44,49,
2011/03/11,4,13,14,26,43,47,
2011/03/11,8,15,22,29,46,49,
2011/03/11,10,13,20,36,38,45,
2011/03/12,12,22,29,32,45,49,
2011/03/12,2,5,9,23,43,45,
2011/03/12,3,18,29,31,40,42,
2011/03/13,7,14,18,25,37,42,
2011/03/13,9,22,28,33,45,46,
2011/03/13,6,10,12,14,27,43,
2011/03/14,4,6,7,27,43,49,
2011/03/14,3,7,17,23,27,49,
2011/03/14,6,7,13,24,26,32,
2011/03/15,8,9,22,25,35,38,
2011/03/15,13,14,20,30,35,39,
2011/03/15,11,14,34,35,43,49,
2011/03/16,1,26,30,32,34,42,
2011/03/16,2,4,10,14,23,25,
2011/03/16,11,12,14,40,41,47,
2011/03/17,16,19,23,37,40,41,
2011/03/17,11,23,24,29,40,49,
2011/03/17,7,8,20,40,43,49,
2011/03/18,2,9,16,23,32,47,
2011/03/18,17,24,28,29,32,38,
2011/03/18,19,24,25,33,39,47,
2011/03/19,3,17,22,27,43,48,
2011/03/19,6,9,10,44,46,48,
2011/03/19,4,17,19,24,29,46,
2011/03/20,10,13,26,35,42,46,
2011/03/20,4,8,10,14,32,47,
2011/03/20,1,9,10,34,44,49,
2011/03/21,3,4,10,18,31,35,
2011/03/21,3,10,25,29,48,49,
2011/03/21,5,6,10,26,39,42,
2011/03/22,9,11,12,16,32,41,
2011/03/22,2,9,19,27,33,36,
2011/03/22,18,27,30,37,45,49,
2011/03/23,16,24,25,28,42,49,
2011/03/23,6,11,14,34,35,42,
2011/03/23,1,3,6,19,25,28,
2011/03/24,1,21,32,37,38,40,
2011/03/24,11,19,27,29,39,46,
2011/03/24,13,14,15,17,37,48,
2011/03/25,5,23,25,33,35,43,
2011/03/25,20,27,32,34,44,45,
2011/03/25,2,14,17,21,23,44,
2011/03/26,7,19,23,28,36,44,
2011/03/26,3,7,8,32,35,48,
2011/03/26,10,21,29,32,46,47,
2011/03/27,7,10,11,25,26,27,
2011/03/27,10,19,20,21,35,36,
2011/03/27,12,13,17,26,42,45,
2011/03/28,25,32,34,37,40,45,
2011/03/28,4,16,30,42,43,49,
2011/03/28,3,19,20,29,30,37,
2011/03/29,3,13,19,32,38,43,
2011/03/29,7,17,21,25,26,48,
2011/03/29,1,6,9,18,20,24,
2011/03/30,5,6,13,16,17,47,
2011/03/30,5,31,33,35,40,48,
2011/03/30,12,16,19,20,35,40,
2011/03/31,4,8,10,17,33,38,
2011/03/31,4,9,26,28,29,30,
2011/03/31,10,13,15,18,20,36,
2011/04/01,6,8,19,23,39,42,
2011/04/01,16,23,29,35,41,42,
2011/04/01,4,24,25,32,37,40,
2011/04/02,4,8,28,37,38,44,
2011/04/02,6,7,10,16,33,48,
2011/04/02,17,20,27,33,37,38,
2011/04/03,5,13,17,37,48,49,
2011/04/03,7,8,15,25,31,46,
2011/04/03,4,5,9,10,39,47,
2011/04/04,5,8,12,17,27,40,
2011/04/04,8,11,15,39,43,46,
2011/04/04,30,34,36,40,43,49,
2011/04/05,10,12,14,21,30,48,
2011/04/05,6,12,33,35,39,46,
2011/04/05,21,23,27,30,48,49,
2011/04/06,2,3,16,18,34,37,
2011/04/06,4,13,15,27,39,46,
2011/04/06,6,21,25,42,43,47,
2011/04/07,8,9,34,37,40,42,
2011/04/07,20,24,30,36,39,43,
2011/04/07,7,24,26,35,40,45,
2011/04/08,14,25,30,32,37,46,
2011/04/08,2,11,15,18,24,49,
2011/04/08,3,21,23,26,44,49,
2011/04/09,10,11,12,16,29,34,
2011/04/09,8,13,18,29,34,42,
2011/04/09,2,4,7,20,26,45,
2011/04/10,4,6,15,28,33,47,
2011/04/10,14,24,28,37,45,49,
2011/04/10,5,6,16,17,24,27,
